src_ip,dst_ip,src_port,dst_port,proto,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,smean,dmean,total_packets,total_bytes,total_load
175.45.176.3,149.171.126.14,20507,514,udp,1.0967254638671875e-05,2,0,1262,0,182361.04347826086,920558547.4782609,0.0,1.0967254638671875e-05,0,631.0,0,2,1262,115069818.43478261
175.45.176.3,149.171.126.14,24136,514,udp,1.0013580322265625e-05,2,0,1286,0,199728.7619047619,1027404751.2380953,0.0,1.0013580322265625e-05,0,643.0,0,2,1286,128425593.90476191
175.45.176.3,149.171.126.11,45344,111,udp,9.059906005859375e-06,2,0,200,0,220752.84210526315,176602273.68421054,0.0,9.059906005859375e-06,0,100.0,0,2,200,22075284.210526317
175.45.176.3,149.171.126.14,34356,514,udp,1.0967254638671875e-05,2,0,1692,0,182361.04347826086,1234219542.2608695,0.0,1.0967254638671875e-05,0,846.0,0,2,1692,154277442.7826087
175.45.176.3,149.171.126.14,1026,514,udp,1.0967254638671875e-05,2,0,2152,0,182361.04347826086,1569763862.2608695,0.0,1.0967254638671875e-05,0,1076.0,0,2,2152,196220482.7826087
175.45.176.3,149.171.126.14,1038,514,udp,1.0013580322265625e-05,2,0,602,0,199728.7619047619,480946858.6666667,0.0,1.0013580322265625e-05,0,301.0,0,2,602,60118357.333333336
175.45.176.3,149.171.126.14,1265,514,udp,1.2874603271484375e-05,2,0,1182,0,155344.59259259258,734469233.7777778,0.0,1.2874603271484375e-05,0,591.0,0,2,1182,91808654.22222222
175.45.176.3,149.171.126.14,1089,514,udp,1.0013580322265625e-05,2,0,1534,0,199728.7619047619,1225535683.047619,0.0,1.0013580322265625e-05,0,767.0,0,2,1534,153191960.3809524
175.45.176.3,149.171.126.14,23900,514,udp,1.0967254638671875e-05,2,0,1992,0,182361.04347826086,1453052794.4347825,0.0,1.0967254638671875e-05,0,996.0,0,2,1992,181631599.3043478
175.45.176.1,149.171.126.11,16877,5060,udp,9.059906005859375e-06,2,0,364,0,220752.84210526315,321416138.1052632,0.0,9.059906005859375e-06,0,182.0,0,2,364,40177017.2631579
175.45.176.3,149.171.126.14,1284,514,udp,1.0967254638671875e-05,2,0,1330,0,182361.04347826086,970160751.3043479,0.0,1.0967254638671875e-05,0,665.0,0,2,1330,121270093.91304348
175.45.176.3,149.171.126.14,37365,514,udp,1.0013580322265625e-05,2,0,1358,0,199728.7619047619,1084926634.6666667,0.0,1.0013580322265625e-05,0,679.0,0,2,1358,135615829.33333334
175.45.176.0,149.171.126.12,3844,25,tcp,1.4746918678283691,70,28,70616,2476,66.45456053427267,383082.06095413875,13431.958521049726,0.021372345910556076,0.05298355773643211,1008.8,88.42857142857143,98,73092,49564.25243439856
175.45.176.3,149.171.126.14,1062,514,udp,8.821487426757812e-06,2,0,438,0,226719.13513513515,397211924.7567568,0.0,8.821487426757812e-06,0,219.0,0,2,438,49651490.5945946
175.45.176.3,149.171.126.14,2049,514,udp,1.0967254638671875e-05,2,0,1186,0,182361.04347826086,865120790.2608696,0.0,1.0967254638671875e-05,0,593.0,0,2,1186,108140098.7826087
175.45.176.3,149.171.126.14,26606,514,udp,1.0013580322265625e-05,2,0,554,0,199728.7619047619,442598936.38095236,0.0,1.0013580322265625e-05,0,277.0,0,2,554,55324867.047619045
175.45.176.3,149.171.126.14,40744,514,udp,1.0013580322265625e-05,2,0,1494,0,199728.7619047619,1193579081.142857,0.0,1.0013580322265625e-05,0,747.0,0,2,1494,149197385.14285713
175.45.176.1,149.171.126.11,28136,21,tcp,2.562474012374878,22,26,1518,2208,18.731897286838834,4739.170013570225,6893.338201556691,0.12202257201785133,0.10170599937438965,69.0,84.92307692307692,48,3726,1454.0635268908645
175.45.176.3,149.171.126.14,22859,514,udp,1.0967254638671875e-05,2,0,2176,0,182361.04347826086,1587270522.4347825,0.0,1.0967254638671875e-05,0,1088.0,0,2,2176,198408815.3043478
175.45.176.3,149.171.126.14,65513,514,udp,1.1205673217773438e-05,2,0,2190,0,178481.02127659574,1563493746.3829787,0.0,1.1205673217773438e-05,0,1095.0,0,2,2190,195436718.29787233
175.45.176.3,149.171.126.14,64851,514,udp,5.0067901611328125e-06,2,0,1830,0,399457.5238095238,2924029074.285714,0.0,5.0067901611328125e-06,0,915.0,0,2,1830,365503634.28571427
175.45.176.3,149.171.126.14,2608,514,udp,9.059906005859375e-06,2,0,484,0,220752.84210526315,427377502.31578946,0.0,9.059906005859375e-06,0,242.0,0,2,484,53422187.78947368
175.45.176.1,149.171.126.11,35134,59801,tcp,1.70402193069458,8,8,492,1386,9.389550516804796,2309.8294271339796,6506.9585081457235,0.24343170438494002,0.24010770661490305,61.5,173.25,16,1878,1102.0984919099628
175.45.176.3,149.171.126.14,37195,514,udp,1.0013580322265625e-05,2,0,746,0,199728.7619047619,595990625.5238096,0.0,1.0013580322265625e-05,0,373.0,0,2,746,74498828.1904762
175.45.176.3,149.171.126.10,48667,80,tcp,0.7337758541107178,10,6,1112,364,21.805023850765462,12123.593261025597,3968.514340839314,0.08153065045674641,0.1397240161895752,111.2,60.666666666666664,16,1476,2011.5134502331139
175.45.176.3,149.171.126.15,12661,80,tcp,7.61075496673584,10,10,938,1510,2.6278601909289634,985.9731436365471,1587.2275553210939,0.8456394407484267,0.8399285475413004,93.8,151.0,20,2448,321.6500873697051
175.45.176.2,149.171.126.13,43412,111,udp,1.0967254638671875e-05,2,0,200,0,182361.04347826086,145888834.7826087,0.0,1.0967254638671875e-05,0,100.0,0,2,200,18236104.347826086
175.45.176.2,149.171.126.10,22384,110,tcp,1.0188698768615723,24,48,1510,41880,70.66653125694697,11856.273577554435,328834.9254489932,0.04429869029832923,0.020829530472451067,62.916666666666664,872.5,72,43390,42586.39987831846
175.45.176.1,149.171.126.11,57214,80,tcp,7.215094089508057,10,8,920,482,2.494769960959343,1020.0837173700425,534.435164969957,0.8016771210564507,1.0269873142242432,92.0,60.25,18,1402,194.31486029249993
175.45.176.2,149.171.126.16,56834,111,udp,1.0013580322265625e-05,2,0,200,0,199728.7619047619,159783009.52380952,0.0,1.0013580322265625e-05,0,100.0,0,2,200,19972876.19047619
175.45.176.2,149.171.126.17,26738,80,tcp,0.21509981155395508,10,10,926,4384,92.98009075653351,34439.82561622001,163049.8871506572,0.023899979061550565,0.022184345457288954,92.6,438.4,20,5310,24686.21409585965
175.45.176.0,149.171.126.14,33102,80,tcp,0.8689658641815186,30,146,2224,188258,202.53960167442816,20474.912460178555,1733168.1969102044,0.029964340144190294,0.00570768981144346,74.13333333333334,1289.4383561643835,176,190482,219205.38867129787
175.45.176.1,149.171.126.19,61809,43830,udp,9.059906005859375e-06,2,0,254,0,220752.84210526315,224284887.57894737,0.0,9.059906005859375e-06,0,127.0,0,2,254,28035610.94736842
175.45.176.1,149.171.126.18,6390,111,tcp,5.979560852050781,10,8,724,482,3.010254506202847,968.6330055514939,644.8634097732321,0.6643956502278646,0.8510461534772601,72.4,60.25,18,1206,201.68705191559076
175.45.176.0,149.171.126.19,64741,8080,tcp,0.5078020095825195,10,10,984,1372,39.385429010890775,15502.104858686609,21614.72344117686,0.056422445509168834,0.05386789639790853,98.4,137.2,20,2356,4639.6035374829335
175.45.176.1,149.171.126.16,21560,5060,udp,1.0967254638671875e-05,2,0,1416,0,182361.04347826086,1032892950.2608696,0.0,1.0967254638671875e-05,0,708.0,0,2,1416,129111618.7826087
175.45.176.0,149.171.126.17,6327,80,tcp,0.32991695404052734,10,8,1522,2912,54.5591846055564,36906.25731984749,70611.70914283567,0.03665743933783637,0.04563399723597935,152.2,364.0,18,4434,13439.745807835396
175.45.176.3,149.171.126.11,29909,80,tcp,0.2813429832458496,10,6,1012,364,56.87008723447889,28776.26414064632,10350.355876675158,0.03126033147176107,0.05286960601806641,101.2,60.666666666666664,16,1376,4890.827502165184
175.45.176.1,149.171.126.16,8622,111,udp,1.0967254638671875e-05,2,0,200,0,182361.04347826086,145888834.7826087,0.0,1.0967254638671875e-05,0,100.0,0,2,200,18236104.347826086
175.45.176.2,149.171.126.19,3787,111,tcp,0.659980058670044,10,8,724,482,27.273551319524145,8776.022735704659,5842.600771560284,0.07148655255635579,0.08995945113045829,72.4,60.25,18,1206,1827.3279384081177
175.45.176.0,149.171.126.13,43584,111,tcp,0.6732430458068848,10,8,724,482,26.736258342523122,8603.133795549662,5727.500676042731,0.07246155209011501,0.09388528551374163,72.4,60.25,18,1206,1791.3293089490492
175.45.176.3,149.171.126.11,58747,110,tcp,6.945550918579102,36,46,2234,26400,11.80611890421146,2573.1580128788682,30407.95503133488,0.1984443119594029,0.1538386927710639,62.05555555555556,573.9130434782609,82,28634,4122.639130526719
175.45.176.1,149.171.126.17,4147,111,tcp,0.662416934967041,10,8,724,482,27.17321833098304,8743.737809614098,5821.107215792811,0.07235754860772027,0.09218229566301618,72.4,60.25,18,1206,1820.6056281758638
175.45.176.2,149.171.126.15,43663,21,tcp,1.4341790676116943,22,22,1546,1974,30.679572023925992,8623.748790725378,11011.177304587256,0.06829424131484259,0.06434043248494466,70.27272727272727,89.72727272727273,44,3520,2454.3657619140795
175.45.176.2,149.171.126.15,54767,63777,tcp,0.4486420154571533,8,8,492,974,35.6631778762327,8773.141757553245,17367.967625725327,0.06409171649387904,0.054495436804635186,61.5,121.75,16,1466,3267.6386729098213
175.45.176.2,149.171.126.16,48216,111,tcp,1.2676291465759277,10,8,724,482,14.199736609576172,4569.159691259177,3041.899131473651,0.1392199993133545,0.17703802245003836,72.4,60.25,18,1206,951.3823528416035
175.45.176.1,149.171.126.18,34532,111,udp,9.059906005859375e-06,2,0,200,0,220752.84210526315,176602273.68421054,0.0,9.059906005859375e-06,0,100.0,0,2,200,22075284.210526317
175.45.176.1,149.171.126.12,29989,111,tcp,0.7200908660888672,10,8,724,482,24.99684532559895,8043.429340326063,5354.879754194975,0.0785572263929579,0.09504669053213936,72.4,60.25,18,1206,1674.7886368151296
175.45.176.1,149.171.126.17,63361,554,tcp,2.378206968307495,10,8,1244,482,7.5687272974438,4184.665225786705,1621.3895810524052,0.2642452187008328,0.33708528109959196,124.4,60.25,18,1726,725.7568508548889
175.45.176.2,149.171.126.10,32612,80,tcp,0.21992802619934082,10,6,962,364,72.75107350573747,34993.26635625972,13240.69537804422,0.024436447355482314,0.03870658874511719,96.2,60.666666666666664,16,1326,6029.245216787993
175.45.176.1,149.171.126.10,52488,80,tcp,0.2191028594970703,10,6,1020,364,73.02506246028223,37242.78185474393,13290.561367771365,0.02282298935784234,0.04077296257019043,102.0,60.666666666666664,16,1384,6316.667902814413
175.45.176.2,149.171.126.13,43751,111,tcp,0.6936469078063965,10,8,724,482,25.949802121836854,8350.069660537725,5559.024276766828,0.07707187864515516,0.09686200959341866,72.4,60.25,18,1206,1738.6367421630691
175.45.176.2,149.171.126.19,60065,80,tcp,0.23966217041015625,10,6,1472,364,66.7606404991564,49135.83140737911,12150.436570846465,0.026629130045572918,0.04402580261230469,147.2,60.666666666666664,16,1836,7660.783497278197
175.45.176.3,149.171.126.19,1075,53,udp,0.020888090133666992,2,2,152,998,191.49668420632113,58214.99199872162,382227.38167581696,1.0967254638671875e-05,1.0013580322265625e-05,76.0,499.0,4,1150,55055.29670931732
175.45.176.1,149.171.126.18,45364,111,tcp,3.9175281524658203,10,8,724,482,4.594734051539671,1478.4833125843209,984.2941390409428,0.4352809058295356,0.5535944189344134,72.4,60.25,18,1206,307.84718145315793
175.45.176.1,149.171.126.12,53086,80,tcp,0.28522610664367676,10,10,962,4116,70.11980858044427,26982.10234175496,115445.25284684346,0.031691789627075195,0.03040909767150879,96.2,411.6,20,5078,17803.419398574802
175.45.176.2,149.171.126.11,11110,80,tcp,0.3109419345855713,10,8,966,1412,57.888621629600095,24853.51488630831,36328.32610710904,0.03454910384284125,0.042351995195661275,96.6,176.5,18,2378,7647.730124177168
175.45.176.0,149.171.126.13,54737,63402,udp,4.696846008300781e-05,2,0,688,0,42581.766497461926,117185021.40101522,0.0,4.696846008300781e-05,0,344.0,0,2,688,14648127.675126903
175.45.176.1,149.171.126.15,64059,111,tcp,4.320703029632568,10,8,724,482,4.165988700577442,1340.5225863191413,892.4473571903676,0.4800781144036187,0.612708568572998,72.4,60.25,18,1206,279.1212429386886
175.45.176.3,149.171.126.12,14312,25,tcp,0.9226911067962646,22,20,4992,2096,45.51902547953552,43282.090513112635,18172.929029544084,0.043937671752203075,0.046585798263549805,226.9090909090909,104.8,42,7088,7681.877442832089
175.45.176.3,149.171.126.19,57917,80,tcp,8.878736972808838,10,8,1078,482,2.027315377753059,971.30932320791,434.2960053675442,0.9865263303120931,1.2636121341160365,107.8,60.25,18,1560,175.70066607193178
175.45.176.1,149.171.126.12,29097,80,tcp,0.3507349491119385,10,8,996,1310,51.3208051994135,22718.009768273707,29880.1132494363,0.0389705499013265,0.04587585585457938,99.6,163.75,18,2306,6574.765377213751
175.45.176.0,149.171.126.11,7270,119,tcp,0.7498798370361328,14,26,872,22852,53.3418796244719,9302.823806507899,243793.72663568635,0.05768306438739483,0.028531999588012696,62.285714285714285,878.9230769230769,40,23724,31637.06880527428
175.45.176.3,149.171.126.10,31243,80,tcp,0.6217391490936279,10,10,968,1502,32.167831202452064,12455.38424158944,19326.4329864332,0.06908212767706977,0.059518761105007596,96.8,150.2,20,2470,3972.72715350283
175.45.176.2,149.171.126.19,23855,111,udp,1.0967254638671875e-05,2,0,200,0,182361.04347826086,145888834.7826087,0.0,1.0967254638671875e-05,0,100.0,0,2,200,18236104.347826086
175.45.176.1,149.171.126.15,27642,57598,tcp,7.755364894866943,10,8,796,482,2.320973963702687,821.1090111588172,497.2042002243089,0.8617072105407715,1.1055997099195207,79.6,60.25,18,1278,164.78915142289077
175.45.176.3,149.171.126.19,63480,5555,tcp,0.24004483222961426,14,6,8176,364,83.31776949427952,272482.4333540917,12131.067238367097,0.018464987094585713,0.045131778717041014,584.0,60.666666666666664,20,8540,35576.68757405735
175.45.176.0,149.171.126.17,24452,80,tcp,0.46465206146240234,10,8,990,482,38.73866381513188,17045.012078658026,8298.68264839714,0.04909377627902561,0.062089579445975165,99.0,60.25,18,1472,3167.961840881896
175.45.176.2,149.171.126.14,40079,25,tcp,1.8564770221710205,128,36,145939,3000,88.33936431284963,628885.7799245347,12927.711850660922,0.014617929308433232,0.052525690623692105,1140.1484375,83.33333333333333,164,148939,80226.68647189946
175.45.176.2,149.171.126.13,52969,25,tcp,0.9776530265808105,20,20,3730,2128,40.91431102084732,30522.076021552104,17413.13077047262,0.05145542245162161,0.046635954003585015,186.5,106.4,40,5858,5991.900849003091
175.45.176.3,149.171.126.10,39789,5060,udp,1.2159347534179688e-05,2,0,1282,0,164482.50980392157,843466310.2745098,0.0,1.2159347534179688e-05,0,641.0,0,2,1282,105433288.78431372
175.45.176.1,149.171.126.10,28412,80,tcp,0.4394409656524658,10,8,1100,482,40.96113336469271,20025.442978294213,8774.785014125282,0.047752565807766385,0.05510456221444266,110.0,60.25,18,1582,3600.028499052437
175.45.176.1,149.171.126.14,25851,110,tcp,1.0004808902740479,28,76,1750,79666,103.9500114505063,13993.27077218354,637021.6624781565,0.0370548477879277,0.01309353510538737,62.5,1048.2368421052631,104,81416,81376.8666562925
175.45.176.1,149.171.126.16,48938,111,udp,1.0013580322265625e-05,2,0,200,0,199728.7619047619,159783009.52380952,0.0,1.0013580322265625e-05,0,100.0,0,2,200,19972876.19047619
175.45.176.3,149.171.126.17,60586,111,udp,1.0013580322265625e-05,2,0,200,0,199728.7619047619,159783009.52380952,0.0,1.0013580322265625e-05,0,100.0,0,2,200,19972876.19047619
175.45.176.0,149.171.126.13,8415,5060,udp,1.1920928955078125e-05,2,0,1282,0,167772.16,860335636.48,0.0,1.1920928955078125e-05,0,641.0,0,2,1282,107541954.56
175.45.176.1,149.171.126.17,54099,5405,tcp,0.22557616233825684,14,6,9066,364,88.66185058157663,321523.3349490295,12909.165444677557,0.01573639649611253,0.040851402282714847,647.5714285714286,60.666666666666664,20,9430,41804.06254921338
175.45.176.3,149.171.126.17,41811,111,udp,1.0967254638671875e-05,2,0,200,0,182361.04347826086,145888834.7826087,0.0,1.0967254638671875e-05,0,100.0,0,2,200,18236104.347826086
175.45.176.3,149.171.126.11,54253,80,tcp,0.22180604934692383,10,6,1074,364,72.13509301080701,38736.54494680336,13128.586927966877,0.024645116594102647,0.03641300201416016,107.4,60.666666666666664,16,1438,6483.14148434628
175.45.176.0,149.171.126.16,45663,111,tcp,0.7261719703674316,10,8,724,482,24.787516916815562,7976.072110121985,5310.036957291156,0.08068577448527019,0.09712069375174386,72.4,60.25,18,1206,1660.7636334266426
175.45.176.2,149.171.126.12,29225,111,tcp,0.6611630916595459,10,8,724,482,27.224750182015267,8760.319614124024,5832.1464834361595,0.07177744971381293,0.09251431056431361,72.4,60.25,18,1206,1824.058262195023
175.45.176.2,149.171.126.15,27522,10000,tcp,0.49219512939453125,20,10,18660,650,60.951436144653016,303294.3462557934,10564.915598406522,0.024815421355398076,0.0522912343343099,933.0,65.0,30,19310,39232.40773177499
175.45.176.0,149.171.126.15,36180,111,tcp,2.6958179473876953,10,8,724,482,6.677008741425726,2148.513035018767,1430.3636503854223,0.2995353274875217,0.38166614941188265,72.4,60.25,18,1206,447.35958567552365
175.45.176.2,149.171.126.10,59985,25,tcp,1.0312418937683105,22,20,7142,2054,40.72759287011293,55405.04157682791,15934.185858135612,0.049106756846110024,0.053679742311176504,324.6363636363636,102.7,42,9196,8917.40342937044
175.45.176.2,149.171.126.12,30809,80,tcp,0.6063690185546875,18,66,1460,83207,138.52950502025718,19262.19784091195,1097773.7642114798,0.03566876579733456,0.008814830046433669,81.11111111111111,1260.7121212121212,84,84667,139629.49525654898
175.45.176.2,149.171.126.10,16062,80,tcp,1.0377647876739502,24,110,1768,138199,129.12367194530478,13629.292656674557,1065358.9456220402,0.04512020815973696,0.0090612118397284,73.66666666666667,1256.3545454545454,134,139967,134873.52978483934
175.45.176.3,149.171.126.10,40666,1234,tcp,1.2184510231018066,10,8,1158,482,14.772854762908288,7603.095917976799,3164.673775876353,0.13538344701131186,0.16938655717032297,115.8,60.25,18,1640,1345.971211731644
175.45.176.1,149.171.126.12,64020,998,tcp,0.5019111633300781,10,8,752,482,35.86292020399322,11986.184885956845,7682.634461477659,0.05441835191514757,0.06159360068184989,75.2,60.25,18,1234,2458.602418429313
175.45.176.1,149.171.126.17,20693,25,tcp,2.3692469596862793,30,20,10193,2022,21.103751888583485,34417.686880053036,6827.48581099453,0.0816981710236648,0.12097162949411493,339.76666666666665,101.1,50,12215,5155.646586380945
175.45.176.0,149.171.126.11,28767,111,tcp,0.6738390922546387,10,8,724,482,26.7126087027286,8595.523867011336,5722.434397651193,0.07277666197882758,0.09354601587568011,72.4,60.25,18,1206,1789.7447830828162
175.45.176.3,149.171.126.15,64709,21,tcp,1.214777946472168,20,22,1448,2004,34.574220022656846,9535.89916053469,13197.473700077015,0.06393568139327199,0.055214859190441314,72.4,91.0909090909091,42,3452,2841.671607576463
175.45.176.3,149.171.126.15,17498,57360,tcp,0.3488578796386719,8,10,492,3914,51.5969426250123,11282.53145400269,89755.7481930214,0.04983683994838169,0.03748565249972873,61.5,391.4,18,4406,12629.78495587801
175.45.176.1,149.171.126.18,49959,23351,udp,1.0013580322265625e-05,2,0,312,0,199728.7619047619,249261494.85714287,0.0,1.0013580322265625e-05,0,156.0,0,2,312,31157686.85714286
175.45.176.2,149.171.126.12,60984,179,tcp,0.39428281784057617,14,10,998,716,60.87001237194193,20249.424115732683,14527.642952770142,0.029751154092641976,0.04281253284878201,71.28571428571429,71.6,24,1714,4347.133383562853
175.45.176.2,149.171.126.12,27398,179,tcp,0.5805528163909912,14,12,998,834,44.78490029835545,13752.409383925766,11492.494415024137,0.04396975957430326,0.04828899556940252,71.28571428571429,69.5,26,1832,3155.612974868738
