src_ip,dst_ip,src_port,dst_port,proto,dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,smean,dmean,total_packets,total_bytes,total_load,prediction,attack_probability,prediction_label
175.45.176.3,149.171.126.14,3626,514,udp,1.0013580322265623e-05,2,0,1788,0,199728.7619047619,1428460105.142857,0.0,1.0013580322265623e-05,0.0,894.0,0.0,2,1788,178557513.14285713,1,0.6656666666666666,Attack
175.45.176.3,149.171.126.14,1436,514,udp,1.0967254638671877e-05,2,0,1210,0,182361.0434782609,882627450.4347826,0.0,1.0967254638671877e-05,0.0,605.0,0.0,2,1210,110328431.30434784,1,0.6860952380952382,Attack
175.45.176.3,149.171.126.14,40220,514,udp,1.0967254638671877e-05,2,0,974,0,182361.0434782609,710478625.3913044,0.0,1.0967254638671877e-05,0.0,487.0,0.0,2,974,88809828.17391305,1,0.5852002683346129,Attack
175.45.176.3,149.171.126.14,30746,514,udp,9.059906005859377e-06,2,0,282,0,220752.84210526315,249009205.8947369,0.0,9.059906005859377e-06,0.0,141.0,0.0,2,282,31126150.736842107,1,0.5787195767195767,Attack
175.45.176.3,149.171.126.14,53830,514,udp,1.0013580322265623e-05,2,0,1270,0,199728.7619047619,1014622110.4761904,0.0,1.0013580322265623e-05,0.0,635.0,0.0,2,1270,126827763.8095238,1,0.7466197691197692,Attack
175.45.176.3,149.171.126.14,65474,514,udp,1.0013580322265623e-05,2,0,846,0,199728.7619047619,675882130.2857143,0.0,1.0013580322265623e-05,0.0,423.0,0.0,2,846,84485266.28571428,0,0.47839819719118215,Normal
175.45.176.3,149.171.126.14,22809,514,udp,1.1920928955078123e-05,2,0,1094,0,167772.16,734170972.16,0.0,1.1920928955078123e-05,0.0,547.0,0.0,2,1094,91771371.52,1,0.6611485517300735,Attack
175.45.176.3,149.171.126.11,15605,80,tcp,0.3477859497070312,10,6,1174,364,46.00530876384776,27005.116244378634,8372.966195020292,0.0357294347551133,0.0645661830902099,117.4,60.66666666666666,16,1538,4422.2603049248655,1,0.7133333333333334,Attack
175.45.176.3,149.171.126.14,24055,514,udp,1.0967254638671877e-05,2,0,1090,0,182361.0434782609,795094149.5652174,0.0,1.0967254638671877e-05,0.0,545.0,0.0,2,1090,99386768.69565216,1,0.6719222724335387,Attack
175.45.176.3,149.171.126.14,37257,514,udp,1.0967254638671877e-05,2,0,650,0,182361.0434782609,474138713.0434783,0.0,1.0967254638671877e-05,0.0,325.0,0.0,2,650,59267339.13043478,1,0.7806602988953866,Attack
175.45.176.3,149.171.126.11,48366,80,tcp,0.2607948780059814,10,6,1216,364,61.35089815541942,37301.34607849501,11165.863464286334,0.0259389877319335,0.0481729984283447,121.6,60.66666666666666,16,1580,6058.401192847668,1,0.7166666666666667,Attack
175.45.176.3,149.171.126.14,2545,514,udp,1.1205673217773438e-05,2,0,1970,0,178481.02127659574,1406430447.6595745,0.0,1.1205673217773438e-05,0.0,985.0,0.0,2,1970,175803805.9574468,1,0.7394444444444445,Attack
175.45.176.3,149.171.126.14,24824,514,udp,1.1920928955078123e-05,2,0,1806,0,167772.16,1211986083.84,0.0,1.1920928955078123e-05,0.0,903.0,0.0,2,1806,151498260.48,1,0.5948333333333333,Attack
175.45.176.3,149.171.126.14,37326,514,udp,1.1205673217773438e-05,2,0,1552,0,178481.02127659574,1108010180.0851064,0.0,1.1205673217773438e-05,0.0,776.0,0.0,2,1552,138501272.5106383,1,0.7212222222222223,Attack
175.45.176.3,149.171.126.14,37480,514,udp,1.0013580322265623e-05,2,0,1096,0,199728.7619047619,875610892.1904762,0.0,1.0013580322265623e-05,0.0,548.0,0.0,2,1096,109451361.52380952,1,0.677789184842481,Attack
175.45.176.3,149.171.126.14,1584,514,udp,1.0967254638671877e-05,2,0,2212,0,182361.0434782609,1613530512.6956522,0.0,1.0967254638671877e-05,0.0,1106.0,0.0,2,2212,201691314.08695653,1,0.8211111111111111,Attack
175.45.176.3,149.171.126.14,1702,514,udp,1.0967254638671877e-05,2,0,2102,0,182361.0434782609,1533291653.5652175,0.0,1.0967254638671877e-05,0.0,1051.0,0.0,2,2102,191661456.6956522,1,0.6700555555555556,Attack
175.45.176.0,149.171.126.13,38579,111,tcp,0.7347698211669922,10,8,724,482,24.497467753114364,7882.740734779912,5247.901980889388,0.0759355492062038,0.1025194099971226,72.4,60.25,18,1206,1641.3303394586624,1,0.75,Attack
175.45.176.3,149.171.126.14,2627,514,udp,1.0967254638671877e-05,2,0,756,0,182361.0434782609,551459795.4782609,0.0,1.0967254638671877e-05,0.0,378.0,0.0,2,756,68932474.43478261,1,0.6965876363010433,Attack
175.45.176.3,149.171.126.14,20507,514,udp,1.0967254638671877e-05,2,0,1262,0,182361.0434782609,920558547.4782608,0.0,1.0967254638671877e-05,0.0,631.0,0.0,2,1262,115069818.4347826,1,0.7480396825396826,Attack
175.45.176.3,149.171.126.14,24136,514,udp,1.0013580322265623e-05,2,0,1286,0,199728.7619047619,1027404751.2380952,0.0,1.0013580322265623e-05,0.0,643.0,0.0,2,1286,128425593.90476193,1,0.7140800865800868,Attack
175.45.176.3,149.171.126.11,45344,111,udp,9.059906005859377e-06,2,0,200,0,220752.84210526315,176602273.68421054,0.0,9.059906005859377e-06,0.0,100.0,0.0,2,200,22075284.21052632,1,0.9207198885835396,Attack
175.45.176.3,149.171.126.14,34356,514,udp,1.0967254638671877e-05,2,0,1692,0,182361.0434782609,1234219542.2608695,0.0,1.0967254638671877e-05,0.0,846.0,0.0,2,1692,154277442.7826087,1,0.7375,Attack
175.45.176.3,149.171.126.14,1026,514,udp,1.0967254638671877e-05,2,0,2152,0,182361.0434782609,1569763862.2608695,0.0,1.0967254638671877e-05,0.0,1076.0,0.0,2,2152,196220482.7826087,1,0.7533333333333334,Attack
175.45.176.3,149.171.126.14,1038,514,udp,1.0013580322265623e-05,2,0,602,0,199728.7619047619,480946858.6666667,0.0,1.0013580322265623e-05,0.0,301.0,0.0,2,602,60118357.333333336,1,0.7823741436925647,Attack
175.45.176.3,149.171.126.14,1265,514,udp,1.2874603271484377e-05,2,0,1182,0,155344.59259259258,734469233.7777778,0.0,1.2874603271484377e-05,0.0,591.0,0.0,2,1182,91808654.22222222,1,0.7059487734487736,Attack
175.45.176.3,149.171.126.14,1089,514,udp,1.0013580322265623e-05,2,0,1534,0,199728.7619047619,1225535683.047619,0.0,1.0013580322265623e-05,0.0,767.0,0.0,2,1534,153191960.3809524,1,0.6465000000000001,Attack
175.45.176.3,149.171.126.14,23900,514,udp,1.0967254638671877e-05,2,0,1992,0,182361.0434782609,1453052794.4347825,0.0,1.0967254638671877e-05,0.0,996.0,0.0,2,1992,181631599.3043478,1,0.6633333333333334,Attack
175.45.176.1,149.171.126.11,16877,5060,udp,9.059906005859377e-06,2,0,364,0,220752.84210526315,321416138.1052632,0.0,9.059906005859377e-06,0.0,182.0,0.0,2,364,40177017.2631579,1,0.642911976911977,Attack
175.45.176.3,149.171.126.14,1284,514,udp,1.0967254638671877e-05,2,0,1330,0,182361.0434782609,970160751.304348,0.0,1.0967254638671877e-05,0.0,665.0,0.0,2,1330,121270093.91304348,1,0.7081356421356422,Attack
175.45.176.3,149.171.126.14,37365,514,udp,1.0013580322265623e-05,2,0,1358,0,199728.7619047619,1084926634.6666667,0.0,1.0013580322265623e-05,0.0,679.0,0.0,2,1358,135615829.33333334,1,0.7489636844636843,Attack
175.45.176.0,149.171.126.12,3844,25,tcp,1.4746918678283691,70,28,70616,2476,66.45456053427267,383082.0609541388,13431.958521049726,0.021372345910556,0.0529835577364321,1008.8,88.42857142857143,98,73092,49564.25243439856,1,0.87,Attack
175.45.176.3,149.171.126.14,1062,514,udp,8.821487426757812e-06,2,0,438,0,226719.13513513515,397211924.7567568,0.0,8.821487426757812e-06,0.0,219.0,0.0,2,438,49651490.5945946,1,0.7803800436984399,Attack
175.45.176.3,149.171.126.14,2049,514,udp,1.0967254638671877e-05,2,0,1186,0,182361.0434782609,865120790.2608696,0.0,1.0967254638671877e-05,0.0,593.0,0.0,2,1186,108140098.7826087,1,0.7057989417989419,Attack
175.45.176.3,149.171.126.14,26606,514,udp,1.0013580322265623e-05,2,0,554,0,199728.7619047619,442598936.3809524,0.0,1.0013580322265623e-05,0.0,277.0,0.0,2,554,55324867.047619045,1,0.7217074770258981,Attack
175.45.176.3,149.171.126.14,40744,514,udp,1.0013580322265623e-05,2,0,1494,0,199728.7619047619,1193579081.142857,0.0,1.0013580322265623e-05,0.0,747.0,0.0,2,1494,149197385.14285713,1,0.7691190476190477,Attack
175.45.176.1,149.171.126.11,28136,21,tcp,2.562474012374878,22,26,1518,2208,18.731897286838837,4739.170013570225,6893.338201556691,0.1220225720178513,0.1017059993743896,69.0,84.92307692307692,48,3726,1454.0635268908643,1,0.6566666666666666,Attack
175.45.176.3,149.171.126.14,22859,514,udp,1.0967254638671877e-05,2,0,2176,0,182361.0434782609,1587270522.4347825,0.0,1.0967254638671877e-05,0.0,1088.0,0.0,2,2176,198408815.3043478,1,0.7553333333333333,Attack
175.45.176.3,149.171.126.14,65513,514,udp,1.1205673217773438e-05,2,0,2190,0,178481.02127659574,1563493746.382979,0.0,1.1205673217773438e-05,0.0,1095.0,0.0,2,2190,195436718.29787236,1,0.7333333333333334,Attack
175.45.176.3,149.171.126.14,64851,514,udp,5.0067901611328125e-06,2,0,1830,0,399457.5238095238,2924029074.285714,0.0,5.0067901611328125e-06,0.0,915.0,0.0,2,1830,365503634.2857143,1,0.5478503267973857,Attack
175.45.176.3,149.171.126.14,2608,514,udp,9.059906005859377e-06,2,0,484,0,220752.84210526315,427377502.3157895,0.0,9.059906005859377e-06,0.0,242.0,0.0,2,484,53422187.78947368,1,0.7346580086580087,Attack
175.45.176.1,149.171.126.11,35134,59801,tcp,1.70402193069458,8,8,492,1386,9.389550516804796,2309.82942713398,6506.958508145724,0.24343170438494,0.240107706614903,61.5,173.25,16,1878,1102.0984919099628,1,0.7966666666666666,Attack
175.45.176.3,149.171.126.14,37195,514,udp,1.0013580322265623e-05,2,0,746,0,199728.7619047619,595990625.5238096,0.0,1.0013580322265623e-05,0.0,373.0,0.0,2,746,74498828.1904762,1,0.7034901673125638,Attack
175.45.176.3,149.171.126.10,48667,80,tcp,0.7337758541107178,10,6,1112,364,21.805023850765465,12123.593261025597,3968.514340839314,0.0815306504567464,0.1397240161895752,111.2,60.66666666666666,16,1476,2011.5134502331136,1,0.73,Attack
175.45.176.3,149.171.126.15,12661,80,tcp,7.61075496673584,10,10,938,1510,2.6278601909289634,985.9731436365472,1587.227555321094,0.8456394407484267,0.8399285475413004,93.8,151.0,20,2448,321.6500873697051,1,0.78,Attack
175.45.176.2,149.171.126.13,43412,111,udp,1.0967254638671877e-05,2,0,200,0,182361.0434782609,145888834.7826087,0.0,1.0967254638671877e-05,0.0,100.0,0.0,2,200,18236104.34782609,1,0.8575929369536842,Attack
175.45.176.2,149.171.126.10,22384,110,tcp,1.0188698768615725,24,48,1510,41880,70.66653125694697,11856.273577554435,328834.9254489932,0.0442986902983292,0.020829530472451,62.91666666666666,872.5,72,43390,42586.39987831846,1,0.68,Attack
175.45.176.1,149.171.126.11,57214,80,tcp,7.215094089508057,10,8,920,482,2.494769960959343,1020.0837173700425,534.435164969957,0.8016771210564507,1.0269873142242432,92.0,60.25,18,1402,194.31486029249996,1,0.7333333333333333,Attack
175.45.176.2,149.171.126.16,56834,111,udp,1.0013580322265623e-05,2,0,200,0,199728.7619047619,159783009.52380952,0.0,1.0013580322265623e-05,0.0,100.0,0.0,2,200,19972876.19047619,1,0.9069873196020736,Attack
175.45.176.2,149.171.126.17,26738,80,tcp,0.215099811553955,10,10,926,4384,92.98009075653351,34439.82561622001,163049.8871506572,0.0238999790615505,0.0221843454572889,92.6,438.4,20,5310,24686.21409585965,1,0.79,Attack
175.45.176.0,149.171.126.14,33102,80,tcp,0.8689658641815186,30,146,2224,188258,202.53960167442816,20474.912460178555,1733168.1969102044,0.0299643401441902,0.0057076898114434,74.13333333333334,1289.4383561643835,176,190482,219205.38867129787,0,0.4266666666666667,Normal
175.45.176.1,149.171.126.19,61809,43830,udp,9.059906005859377e-06,2,0,254,0,220752.84210526315,224284887.57894737,0.0,9.059906005859377e-06,0.0,127.0,0.0,2,254,28035610.94736842,1,0.6382777777777778,Attack
175.45.176.1,149.171.126.18,6390,111,tcp,5.979560852050781,10,8,724,482,3.010254506202847,968.633005551494,644.8634097732321,0.6643956502278646,0.8510461534772601,72.4,60.25,18,1206,201.6870519155908,1,0.7533333333333333,Attack
175.45.176.0,149.171.126.19,64741,8080,tcp,0.5078020095825195,10,10,984,1372,39.385429010890775,15502.104858686607,21614.72344117686,0.0564224455091688,0.0538678963979085,98.4,137.2,20,2356,4639.6035374829335,1,0.7466666666666667,Attack
175.45.176.1,149.171.126.16,21560,5060,udp,1.0967254638671877e-05,2,0,1416,0,182361.0434782609,1032892950.2608696,0.0,1.0967254638671877e-05,0.0,708.0,0.0,2,1416,129111618.7826087,1,0.7111038961038961,Attack
175.45.176.0,149.171.126.17,6327,80,tcp,0.3299169540405273,10,8,1522,2912,54.5591846055564,36906.25731984749,70611.70914283567,0.0366574393378363,0.0456339972359793,152.2,364.0,18,4434,13439.745807835396,1,0.7666666666666667,Attack
175.45.176.3,149.171.126.11,29909,80,tcp,0.2813429832458496,10,6,1012,364,56.87008723447889,28776.26414064632,10350.355876675158,0.031260331471761,0.0528696060180664,101.2,60.66666666666666,16,1376,4890.827502165184,1,0.71,Attack
175.45.176.1,149.171.126.16,8622,111,udp,1.0967254638671877e-05,2,0,200,0,182361.0434782609,145888834.7826087,0.0,1.0967254638671877e-05,0.0,100.0,0.0,2,200,18236104.34782609,1,0.8575929369536842,Attack
175.45.176.2,149.171.126.19,3787,111,tcp,0.659980058670044,10,8,724,482,27.273551319524145,8776.022735704659,5842.600771560284,0.0714865525563557,0.0899594511304582,72.4,60.25,18,1206,1827.3279384081177,1,0.77,Attack
175.45.176.0,149.171.126.13,43584,111,tcp,0.6732430458068848,10,8,724,482,26.73625834252312,8603.133795549662,5727.500676042731,0.072461552090115,0.0938852855137416,72.4,60.25,18,1206,1791.3293089490492,1,0.7666666666666667,Attack
175.45.176.3,149.171.126.11,58747,110,tcp,6.945550918579102,36,46,2234,26400,11.80611890421146,2573.158012878868,30407.95503133488,0.1984443119594029,0.1538386927710639,62.05555555555556,573.9130434782609,82,28634,4122.639130526719,0,0.49333333333333335,Normal
175.45.176.1,149.171.126.17,4147,111,tcp,0.662416934967041,10,8,724,482,27.17321833098304,8743.737809614098,5821.107215792811,0.0723575486077202,0.0921822956630161,72.4,60.25,18,1206,1820.605628175864,1,0.7666666666666667,Attack
175.45.176.2,149.171.126.15,43663,21,tcp,1.4341790676116943,22,22,1546,1974,30.679572023925992,8623.748790725378,11011.177304587256,0.0682942413148425,0.0643404324849446,70.27272727272727,89.72727272727273,44,3520,2454.3657619140795,1,0.6633333333333333,Attack
175.45.176.2,149.171.126.15,54767,63777,tcp,0.4486420154571533,8,8,492,974,35.6631778762327,8773.141757553245,17367.967625725327,0.064091716493879,0.0544954368046351,61.5,121.75,16,1466,3267.6386729098213,1,0.8166666666666667,Attack
175.45.176.2,149.171.126.16,48216,111,tcp,1.2676291465759275,10,8,724,482,14.199736609576172,4569.159691259177,3041.899131473651,0.1392199993133545,0.1770380224500383,72.4,60.25,18,1206,951.3823528416036,1,0.7533333333333333,Attack
175.45.176.1,149.171.126.18,34532,111,udp,9.059906005859377e-06,2,0,200,0,220752.84210526315,176602273.68421054,0.0,9.059906005859377e-06,0.0,100.0,0.0,2,200,22075284.21052632,1,0.9207198885835396,Attack
175.45.176.1,149.171.126.12,29989,111,tcp,0.7200908660888672,10,8,724,482,24.99684532559895,8043.429340326063,5354.879754194975,0.0785572263929579,0.0950466905321393,72.4,60.25,18,1206,1674.7886368151296,1,0.7366666666666667,Attack
175.45.176.1,149.171.126.17,63361,554,tcp,2.378206968307495,10,8,1244,482,7.5687272974438,4184.665225786705,1621.3895810524052,0.2642452187008328,0.3370852810995919,124.4,60.25,18,1726,725.7568508548889,1,0.7433333333333333,Attack
175.45.176.2,149.171.126.10,32612,80,tcp,0.2199280261993408,10,6,962,364,72.75107350573747,34993.26635625972,13240.69537804422,0.0244364473554823,0.0387065887451171,96.2,60.66666666666666,16,1326,6029.245216787993,1,0.7266666666666667,Attack
175.45.176.1,149.171.126.10,52488,80,tcp,0.2191028594970703,10,6,1020,364,73.02506246028223,37242.78185474393,13290.561367771365,0.0228229893578423,0.0407729625701904,102.0,60.66666666666666,16,1384,6316.667902814413,1,0.73,Attack
175.45.176.2,149.171.126.13,43751,111,tcp,0.6936469078063965,10,8,724,482,25.949802121836854,8350.069660537725,5559.024276766828,0.0770718786451551,0.0968620095934186,72.4,60.25,18,1206,1738.6367421630691,1,0.7533333333333333,Attack
175.45.176.2,149.171.126.19,60065,80,tcp,0.2396621704101562,10,6,1472,364,66.7606404991564,49135.83140737911,12150.436570846465,0.0266291300455729,0.0440258026123046,147.2,60.66666666666666,16,1836,7660.783497278197,1,0.67,Attack
175.45.176.3,149.171.126.19,1075,53,udp,0.0208880901336669,2,2,152,998,191.49668420632116,58214.99199872162,382227.38167581696,1.0967254638671877e-05,1.0013580322265623e-05,76.0,499.0,4,1150,55055.29670931732,0,0.13333333333333333,Normal
175.45.176.1,149.171.126.18,45364,111,tcp,3.91752815246582,10,8,724,482,4.594734051539671,1478.4833125843209,984.2941390409428,0.4352809058295356,0.5535944189344134,72.4,60.25,18,1206,307.847181453158,1,0.7566666666666667,Attack
175.45.176.1,149.171.126.12,53086,80,tcp,0.2852261066436767,10,10,962,4116,70.11980858044427,26982.10234175496,115445.25284684346,0.0316917896270751,0.0304090976715087,96.2,411.6,20,5078,17803.419398574802,1,0.8066666666666666,Attack
175.45.176.2,149.171.126.11,11110,80,tcp,0.3109419345855713,10,8,966,1412,57.888621629600095,24853.51488630831,36328.32610710904,0.0345491038428412,0.0423519951956612,96.6,176.5,18,2378,7647.730124177168,1,0.7466666666666667,Attack
175.45.176.0,149.171.126.13,54737,63402,udp,4.696846008300781e-05,2,0,688,0,42581.766497461926,117185021.40101522,0.0,4.696846008300781e-05,0.0,344.0,0.0,2,688,14648127.675126905,1,0.6815277777777778,Attack
175.45.176.1,149.171.126.15,64059,111,tcp,4.320703029632568,10,8,724,482,4.165988700577442,1340.5225863191413,892.4473571903676,0.4800781144036187,0.612708568572998,72.4,60.25,18,1206,279.1212429386886,1,0.7533333333333333,Attack
175.45.176.3,149.171.126.12,14312,25,tcp,0.9226911067962646,22,20,4992,2096,45.51902547953552,43282.09051311264,18172.929029544084,0.043937671752203,0.0465857982635498,226.9090909090909,104.8,42,7088,7681.877442832089,1,0.6866666666666666,Attack
175.45.176.3,149.171.126.19,57917,80,tcp,8.878736972808838,10,8,1078,482,2.027315377753059,971.30932320791,434.2960053675442,0.9865263303120932,1.2636121341160365,107.8,60.25,18,1560,175.70066607193178,1,0.7866666666666666,Attack
175.45.176.1,149.171.126.12,29097,80,tcp,0.3507349491119385,10,8,996,1310,51.3208051994135,22718.009768273707,29880.1132494363,0.0389705499013265,0.0458758558545793,99.6,163.75,18,2306,6574.765377213751,1,0.7233333333333334,Attack
175.45.176.0,149.171.126.11,7270,119,tcp,0.7498798370361328,14,26,872,22852,53.3418796244719,9302.8238065079,243793.72663568635,0.0576830643873948,0.0285319995880126,62.285714285714285,878.9230769230769,40,23724,31637.06880527428,1,0.8066666666666666,Attack
175.45.176.3,149.171.126.10,31243,80,tcp,0.6217391490936279,10,10,968,1502,32.167831202452064,12455.38424158944,19326.4329864332,0.0690821276770697,0.0595187611050075,96.8,150.2,20,2470,3972.72715350283,1,0.7766666666666666,Attack
175.45.176.2,149.171.126.19,23855,111,udp,1.0967254638671877e-05,2,0,200,0,182361.0434782609,145888834.7826087,0.0,1.0967254638671877e-05,0.0,100.0,0.0,2,200,18236104.34782609,1,0.8575929369536842,Attack
175.45.176.1,149.171.126.15,27642,57598,tcp,7.755364894866943,10,8,796,482,2.320973963702687,821.1090111588172,497.2042002243089,0.8617072105407715,1.1055997099195207,79.6,60.25,18,1278,164.78915142289077,1,0.77,Attack
175.45.176.3,149.171.126.19,63480,5555,tcp,0.2400448322296142,14,6,8176,364,83.31776949427952,272482.4333540917,12131.067238367095,0.0184649870945857,0.045131778717041,584.0,60.66666666666666,20,8540,35576.68757405735,1,0.6266666666666667,Attack
175.45.176.0,149.171.126.17,24452,80,tcp,0.4646520614624023,10,8,990,482,38.73866381513188,17045.012078658026,8298.68264839714,0.0490937762790256,0.0620895794459751,99.0,60.25,18,1472,3167.961840881896,1,0.79,Attack
175.45.176.2,149.171.126.14,40079,25,tcp,1.8564770221710205,128,36,145939,3000,88.33936431284963,628885.7799245347,12927.711850660922,0.0146179293084332,0.0525256906236921,1140.1484375,83.33333333333333,164,148939,80226.68647189946,1,0.7933333333333333,Attack
175.45.176.2,149.171.126.13,52969,25,tcp,0.9776530265808104,20,20,3730,2128,40.91431102084732,30522.076021552104,17413.13077047262,0.0514554224516216,0.046635954003585,186.5,106.4,40,5858,5991.900849003091,1,0.64,Attack
